text,next_word
"[""i'm"", 'struggling', 'with', 'task', 'any', 'tips', 'on']",how
"[""i'm"", 'struggling', 'with', 'task', 'any', 'tips', 'on', 'how']",to
"[""i'm"", 'struggling', 'with', 'task', 'any', 'tips', 'on', 'how', 'to']",handle
"[""i'm"", 'struggling', 'with', 'task', 'any', 'tips', 'on', 'how', 'to', 'handle']",it
"['do', 'you']",have
"['do', 'you', 'have']",any
"['do', 'you', 'have', 'any']",exciting
"['do', 'you', 'have', 'any', 'exciting']",plans
"['do', 'you', 'have', 'any', 'exciting', 'plans']",for
"['do', 'you', 'have', 'any', 'exciting', 'plans', 'for']",the
"['do', 'you', 'have', 'any', 'exciting', 'plans', 'for', 'the']",upcoming
"['do', 'you', 'have', 'any', 'exciting', 'plans', 'for', 'the', 'upcoming']",holiday
['i'],just
"['i', 'just']",finished
"['i', 'just', 'finished']",a
"['i', 'just', 'finished', 'a']",great
"['i', 'just', 'finished', 'a', 'great']",book/movie/tv
"['i', 'just', 'finished', 'a', 'great', 'book/movie/tv']",show
"['i', 'just', 'finished', 'a', 'great', 'book/movie/tv', 'show']",have
"['i', 'just', 'finished', 'a', 'great', 'book/movie/tv', 'show', 'have']",you
"['i', 'just', 'finished', 'a', 'great', 'book/movie/tv', 'show', 'have', 'you']",seen/read
"['i', 'just', 'finished', 'a', 'great', 'book/movie/tv', 'show', 'have', 'you', 'seen/read']",it
['how'],do
"['how', 'do']",you
"['how', 'do', 'you']",stay
"['how', 'do', 'you', 'stay']",motivated
"['how', 'do', 'you', 'stay', 'motivated']",and
"['how', 'do', 'you', 'stay', 'motivated', 'and']",productive
"['how', 'do', 'you', 'stay', 'motivated', 'and', 'productive']",during
"['how', 'do', 'you', 'stay', 'motivated', 'and', 'productive', 'during']",busy
"['how', 'do', 'you', 'stay', 'motivated', 'and', 'productive', 'during', 'busy']",weeks
"[""what's"", 'your', 'take', 'on', 'the']",current
"[""what's"", 'your', 'take', 'on', 'the', 'current']",industry/event
"[""what's"", 'your', 'take', 'on', 'the', 'current', 'industry/event']",happening
['i'],heard
"['i', 'heard']",you're
"['i', 'heard', ""you're""]",working
"['i', 'heard', ""you're"", 'working']",on
"['i', 'heard', ""you're"", 'working', 'on']",a
"['i', 'heard', ""you're"", 'working', 'on', 'a']",new
"['i', 'heard', ""you're"", 'working', 'on', 'a', 'new']",project
"['i', 'heard', ""you're"", 'working', 'on', 'a', 'new', 'project']",can
"['i', 'heard', ""you're"", 'working', 'on', 'a', 'new', 'project', 'can']",you
"['i', 'heard', ""you're"", 'working', 'on', 'a', 'new', 'project', 'can', 'you']",tell
"['i', 'heard', ""you're"", 'working', 'on', 'a', 'new', 'project', 'can', 'you', 'tell']",me
"['i', 'heard', ""you're"", 'working', 'on', 'a', 'new', 'project', 'can', 'you', 'tell', 'me']",more
"['i', 'heard', ""you're"", 'working', 'on', 'a', 'new', 'project', 'can', 'you', 'tell', 'me', 'more']",about
"['i', 'heard', ""you're"", 'working', 'on', 'a', 'new', 'project', 'can', 'you', 'tell', 'me', 'more', 'about']",it
"['have', 'you', 'tried']",any
"['have', 'you', 'tried', 'any']",new
"['have', 'you', 'tried', 'any', 'new']",recipes
"['have', 'you', 'tried', 'any', 'new', 'recipes']",lately
"[""i'm""]",planning
"[""i'm"", 'planning']",a
"[""i'm"", 'planning', 'a']",trip
"[""i'm"", 'planning', 'a', 'trip']",to
"[""i'm"", 'planning', 'a', 'trip', 'to']",destination
"[""i'm"", 'planning', 'a', 'trip', 'to', 'destination']",any
"[""i'm"", 'planning', 'a', 'trip', 'to', 'destination', 'any']",recommendations
"[""i'm"", 'planning', 'a', 'trip', 'to', 'destination', 'any', 'recommendations']",on
"[""i'm"", 'planning', 'a', 'trip', 'to', 'destination', 'any', 'recommendations', 'on']",places
"[""i'm"", 'planning', 'a', 'trip', 'to', 'destination', 'any', 'recommendations', 'on', 'places']",to
"[""i'm"", 'planning', 'a', 'trip', 'to', 'destination', 'any', 'recommendations', 'on', 'places', 'to']",visit
"[""what's"", 'the']",most
"[""what's"", 'the', 'most']",interesting
"[""what's"", 'the', 'most', 'interesting']",thing
"[""what's"", 'the', 'most', 'interesting', 'thing']",you've
"[""what's"", 'the', 'most', 'interesting', 'thing', ""you've""]",learned
"[""what's"", 'the', 'most', 'interesting', 'thing', ""you've"", 'learned']",recently
"['how', 'do', 'you']",balance
"['how', 'do', 'you', 'balance']",work
"['how', 'do', 'you', 'balance', 'work']",and
"['how', 'do', 'you', 'balance', 'work', 'and']",personal
"['how', 'do', 'you', 'balance', 'work', 'and', 'personal']",life
"['do', 'you', 'have', 'any']",upcoming
"['do', 'you', 'have', 'any', 'upcoming']",goals
"['do', 'you', 'have', 'any', 'upcoming', 'goals']",or
"['do', 'you', 'have', 'any', 'upcoming', 'goals', 'or']",resolutions
"['do', 'you', 'have', 'any', 'upcoming', 'goals', 'or', 'resolutions']",for
"['do', 'you', 'have', 'any', 'upcoming', 'goals', 'or', 'resolutions', 'for']",the
"['do', 'you', 'have', 'any', 'upcoming', 'goals', 'or', 'resolutions', 'for', 'the']",year
"[""i'm""]",curious
"[""i'm"", 'curious']",what's
"[""i'm"", 'curious', ""what's""]",your
"[""i'm"", 'curious', ""what's"", 'your']",favorite
"[""i'm"", 'curious', ""what's"", 'your', 'favorite']",type
"[""i'm"", 'curious', ""what's"", 'your', 'favorite', 'type']",of
"[""i'm"", 'curious', ""what's"", 'your', 'favorite', 'type', 'of']",music
"[""let's""]",grab
"[""let's"", 'grab']",coffee
"[""let's"", 'grab', 'coffee']",sometime
"[""let's"", 'grab', 'coffee', 'sometime']",and
"[""let's"", 'grab', 'coffee', 'sometime', 'and']",catch
"[""let's"", 'grab', 'coffee', 'sometime', 'and', 'catch']",up
"[""what's"", 'the', 'best']",piece
"[""what's"", 'the', 'best', 'piece']",of
"[""what's"", 'the', 'best', 'piece', 'of']",advice
"[""what's"", 'the', 'best', 'piece', 'of', 'advice']",you've
"[""what's"", 'the', 'best', 'piece', 'of', 'advice', ""you've""]",ever
"[""what's"", 'the', 'best', 'piece', 'of', 'advice', ""you've"", 'ever']",received
['if'],you
"['if', 'you']",could
"['if', 'you', 'could']",travel
"['if', 'you', 'could', 'travel']",anywhere
"['if', 'you', 'could', 'travel', 'anywhere']",in
"['if', 'you', 'could', 'travel', 'anywhere', 'in']",the
"['if', 'you', 'could', 'travel', 'anywhere', 'in', 'the']",world
"['if', 'you', 'could', 'travel', 'anywhere', 'in', 'the', 'world']",where
"['if', 'you', 'could', 'travel', 'anywhere', 'in', 'the', 'world', 'where']",would
"['if', 'you', 'could', 'travel', 'anywhere', 'in', 'the', 'world', 'where', 'would']",you
"['if', 'you', 'could', 'travel', 'anywhere', 'in', 'the', 'world', 'where', 'would', 'you']",go
"[""i'm""]",trying
"[""i'm"", 'trying']",to
"[""i'm"", 'trying', 'to']",learn
"[""i'm"", 'trying', 'to', 'learn']",language/skill
"[""i'm"", 'trying', 'to', 'learn', 'language/skill']",any
"[""i'm"", 'trying', 'to', 'learn', 'language/skill', 'any']",resources
"[""i'm"", 'trying', 'to', 'learn', 'language/skill', 'any', 'resources']",or
"[""i'm"", 'trying', 'to', 'learn', 'language/skill', 'any', 'resources', 'or']",tips
"[""i'm"", 'trying', 'to', 'learn', 'language/skill', 'any', 'resources', 'or', 'tips']",you
"[""i'm"", 'trying', 'to', 'learn', 'language/skill', 'any', 'resources', 'or', 'tips', 'you']",recommend
"['how', 'do', 'you']",unwind
"['how', 'do', 'you', 'unwind']",and
"['how', 'do', 'you', 'unwind', 'and']",relax
"['how', 'do', 'you', 'unwind', 'and', 'relax']",after
"['how', 'do', 'you', 'unwind', 'and', 'relax', 'after']",a
"['how', 'do', 'you', 'unwind', 'and', 'relax', 'after', 'a']",busy
"['how', 'do', 'you', 'unwind', 'and', 'relax', 'after', 'a', 'busy']",day
"['i', 'saw', 'your']",recent
"['i', 'saw', 'your', 'recent']",project
"['i', 'saw', 'your', 'recent', 'project']",and
"['i', 'saw', 'your', 'recent', 'project', 'and']",i'm
"['i', 'saw', 'your', 'recent', 'project', 'and', ""i'm""]",impressed
"['i', 'saw', 'your', 'recent', 'project', 'and', ""i'm"", 'impressed']",how
"['i', 'saw', 'your', 'recent', 'project', 'and', ""i'm"", 'impressed', 'how']",did
"['i', 'saw', 'your', 'recent', 'project', 'and', ""i'm"", 'impressed', 'how', 'did']",you
"['i', 'saw', 'your', 'recent', 'project', 'and', ""i'm"", 'impressed', 'how', 'did', 'you']",come
"['i', 'saw', 'your', 'recent', 'project', 'and', ""i'm"", 'impressed', 'how', 'did', 'you', 'come']",up
"['i', 'saw', 'your', 'recent', 'project', 'and', ""i'm"", 'impressed', 'how', 'did', 'you', 'come', 'up']",with
"['i', 'saw', 'your', 'recent', 'project', 'and', ""i'm"", 'impressed', 'how', 'did', 'you', 'come', 'up', 'with']",the
"['i', 'saw', 'your', 'recent', 'project', 'and', ""i'm"", 'impressed', 'how', 'did', 'you', 'come', 'up', 'with', 'the']",idea
"['do', 'you', 'have', 'any']",favorite
"['do', 'you', 'have', 'any', 'favorite']",podcasts
"['do', 'you', 'have', 'any', 'favorite', 'podcasts']",or
"['do', 'you', 'have', 'any', 'favorite', 'podcasts', 'or']",ted
"['do', 'you', 'have', 'any', 'favorite', 'podcasts', 'or', 'ted']",talks
"[""i'm""]",thinking
"[""i'm"", 'thinking']",of
"[""i'm"", 'thinking', 'of']",redecorating
"[""i'm"", 'thinking', 'of', 'redecorating']",my
"[""i'm"", 'thinking', 'of', 'redecorating', 'my']",space
"[""i'm"", 'thinking', 'of', 'redecorating', 'my', 'space']",any
"[""i'm"", 'thinking', 'of', 'redecorating', 'my', 'space', 'any']",design
"[""i'm"", 'thinking', 'of', 'redecorating', 'my', 'space', 'any', 'design']",tips
"[""what's"", 'the', 'most']",memorable
"[""what's"", 'the', 'most', 'memorable']",place
"[""what's"", 'the', 'most', 'memorable', 'place']",you've
"[""what's"", 'the', 'most', 'memorable', 'place', ""you've""]",ever
"[""what's"", 'the', 'most', 'memorable', 'place', ""you've"", 'ever']",visited
"[""i'm"", 'feeling', 'a', 'bit']",stuck
"[""i'm"", 'feeling', 'a', 'bit', 'stuck']",on
"[""i'm"", 'feeling', 'a', 'bit', 'stuck', 'on']",task
"[""i'm"", 'feeling', 'a', 'bit', 'stuck', 'on', 'task']",any
"[""i'm"", 'feeling', 'a', 'bit', 'stuck', 'on', 'task', 'any']",advice
"[""i'm"", 'feeling', 'a', 'bit', 'stuck', 'on', 'task', 'any', 'advice']",on
"[""i'm"", 'feeling', 'a', 'bit', 'stuck', 'on', 'task', 'any', 'advice', 'on']",overcoming
"[""i'm"", 'feeling', 'a', 'bit', 'stuck', 'on', 'task', 'any', 'advice', 'on', 'overcoming']",a
"[""i'm"", 'feeling', 'a', 'bit', 'stuck', 'on', 'task', 'any', 'advice', 'on', 'overcoming', 'a']",creative
"[""i'm"", 'feeling', 'a', 'bit', 'stuck', 'on', 'task', 'any', 'advice', 'on', 'overcoming', 'a', 'creative']",block
"['are', 'you']",a
"['are', 'you', 'a']",morning
"['are', 'you', 'a', 'morning']",person
"['are', 'you', 'a', 'morning', 'person']",or
"['are', 'you', 'a', 'morning', 'person', 'or']",a
"['are', 'you', 'a', 'morning', 'person', 'or', 'a']",night
"['are', 'you', 'a', 'morning', 'person', 'or', 'a', 'night']",owl
"[""what's"", 'your']",go-to
"[""what's"", 'your', 'go-to']",comfort
"[""what's"", 'your', 'go-to', 'comfort']",food
"['how', 'do', 'you', 'stay']",organized
"['how', 'do', 'you', 'stay', 'organized']",and
"['how', 'do', 'you', 'stay', 'organized', 'and']",manage
"['how', 'do', 'you', 'stay', 'organized', 'and', 'manage']",your
"['how', 'do', 'you', 'stay', 'organized', 'and', 'manage', 'your']",time
"['how', 'do', 'you', 'stay', 'organized', 'and', 'manage', 'your', 'time']",effectively
['any'],exciting
"['any', 'exciting']",plans
"['any', 'exciting', 'plans']",for
"['any', 'exciting', 'plans', 'for']",the
"['any', 'exciting', 'plans', 'for', 'the']",upcoming
"['any', 'exciting', 'plans', 'for', 'the', 'upcoming']",weekend
['i'],love
"['i', 'love']",your
"['i', 'love', 'your']",hobby
"['i', 'love', 'your', 'hobby']",how
"['i', 'love', 'your', 'hobby', 'how']",did
"['i', 'love', 'your', 'hobby', 'how', 'did']",you
"['i', 'love', 'your', 'hobby', 'how', 'did', 'you']",get
"['i', 'love', 'your', 'hobby', 'how', 'did', 'you', 'get']",started
"['i', 'love', 'your', 'hobby', 'how', 'did', 'you', 'get', 'started']",with
"['i', 'love', 'your', 'hobby', 'how', 'did', 'you', 'get', 'started', 'with']",it
"['do', 'you', 'have', 'any', 'favorite']",quotes
"['do', 'you', 'have', 'any', 'favorite', 'quotes']",or
"['do', 'you', 'have', 'any', 'favorite', 'quotes', 'or']",mantras
"['do', 'you', 'have', 'any', 'favorite', 'quotes', 'or', 'mantras']",that
"['do', 'you', 'have', 'any', 'favorite', 'quotes', 'or', 'mantras', 'that']",inspire
"['do', 'you', 'have', 'any', 'favorite', 'quotes', 'or', 'mantras', 'that', 'inspire']",you
"[""what's"", 'your']",dream
"[""what's"", 'your', 'dream']",vacation
"[""what's"", 'your', 'dream', 'vacation']",destination
"[""i'm"", 'curious', ""what's""]",the
"[""i'm"", 'curious', ""what's"", 'the']",last
"[""i'm"", 'curious', ""what's"", 'the', 'last']",thing
"[""i'm"", 'curious', ""what's"", 'the', 'last', 'thing']",that
"[""i'm"", 'curious', ""what's"", 'the', 'last', 'thing', 'that']",made
"[""i'm"", 'curious', ""what's"", 'the', 'last', 'thing', 'that', 'made']",you
"[""i'm"", 'curious', ""what's"", 'the', 'last', 'thing', 'that', 'made', 'you']",laugh
"[""i'm"", 'curious', ""what's"", 'the', 'last', 'thing', 'that', 'made', 'you', 'laugh']",out
"[""i'm"", 'curious', ""what's"", 'the', 'last', 'thing', 'that', 'made', 'you', 'laugh', 'out']",loud
['ever'],tried
"['ever', 'tried']",bungee
"['ever', 'tried', 'bungee']",jumping
"['ever', 'tried', 'bungee', 'jumping']",it's
"['ever', 'tried', 'bungee', 'jumping', ""it's""]",on
"['ever', 'tried', 'bungee', 'jumping', ""it's"", 'on']",my
"['ever', 'tried', 'bungee', 'jumping', ""it's"", 'on', 'my']",bucket
"['ever', 'tried', 'bungee', 'jumping', ""it's"", 'on', 'my', 'bucket']",list
['the'],weather
"['the', 'weather']",lately
"['the', 'weather', 'lately']",has
"['the', 'weather', 'lately', 'has']",been
"['the', 'weather', 'lately', 'has', 'been']",unpredictable
"['the', 'weather', 'lately', 'has', 'been', 'unpredictable']",hasn't
"['the', 'weather', 'lately', 'has', 'been', 'unpredictable', ""hasn't""]",it
['i'],stumbled
"['i', 'stumbled']",upon
"['i', 'stumbled', 'upon']",a
"['i', 'stumbled', 'upon', 'a']",hidden
"['i', 'stumbled', 'upon', 'a', 'hidden']",gem
"['i', 'stumbled', 'upon', 'a', 'hidden', 'gem']",of
"['i', 'stumbled', 'upon', 'a', 'hidden', 'gem', 'of']",a
"['i', 'stumbled', 'upon', 'a', 'hidden', 'gem', 'of', 'a']",cafã©
"['i', 'stumbled', 'upon', 'a', 'hidden', 'gem', 'of', 'a', 'cafã©']",you
"['i', 'stumbled', 'upon', 'a', 'hidden', 'gem', 'of', 'a', 'cafã©', 'you']",should
"['i', 'stumbled', 'upon', 'a', 'hidden', 'gem', 'of', 'a', 'cafã©', 'you', 'should']",check
"['i', 'stumbled', 'upon', 'a', 'hidden', 'gem', 'of', 'a', 'cafã©', 'you', 'should', 'check']",it
"['i', 'stumbled', 'upon', 'a', 'hidden', 'gem', 'of', 'a', 'cafã©', 'you', 'should', 'check', 'it']",out
"['if', 'you', 'could']",have
"['if', 'you', 'could', 'have']",dinner
"['if', 'you', 'could', 'have', 'dinner']",with
"['if', 'you', 'could', 'have', 'dinner', 'with']",any
"['if', 'you', 'could', 'have', 'dinner', 'with', 'any']",historical
"['if', 'you', 'could', 'have', 'dinner', 'with', 'any', 'historical']",figure
"['if', 'you', 'could', 'have', 'dinner', 'with', 'any', 'historical', 'figure']",who
"['if', 'you', 'could', 'have', 'dinner', 'with', 'any', 'historical', 'figure', 'who']",would
"['if', 'you', 'could', 'have', 'dinner', 'with', 'any', 'historical', 'figure', 'who', 'would']",it
"['if', 'you', 'could', 'have', 'dinner', 'with', 'any', 'historical', 'figure', 'who', 'would', 'it']",be
['recently'],picked
"['recently', 'picked']",up
"['recently', 'picked', 'up']",a
"['recently', 'picked', 'up', 'a']",new
"['recently', 'picked', 'up', 'a', 'new']",hobby
"['recently', 'picked', 'up', 'a', 'new', 'hobby']",â€“
"['recently', 'picked', 'up', 'a', 'new', 'hobby', 'â€“']",painting
"['recently', 'picked', 'up', 'a', 'new', 'hobby', 'â€“', 'painting']",it's
"['recently', 'picked', 'up', 'a', 'new', 'hobby', 'â€“', 'painting', ""it's""]",surprisingly
"['recently', 'picked', 'up', 'a', 'new', 'hobby', 'â€“', 'painting', ""it's"", 'surprisingly']",therapeutic
"[""what's"", 'your', 'favorite', 'way', 'to']",de-stress
"[""what's"", 'your', 'favorite', 'way', 'to', 'de-stress']",after
"[""what's"", 'your', 'favorite', 'way', 'to', 'de-stress', 'after']",a
