text,next_word
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 825, 986, 727, 2458]",[2560]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 825, 986, 727, 2458, 2560]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 825, 986, 727, 2458, 2560, 193]",[2185]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 825, 986, 727, 2458, 2560, 193, 2185]",[221]
"[0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 825, 986, 727, 2458, 2560, 193, 2185, 221]",[828]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 1248]",[2901]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 1248, 2901]",[3005]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 1248, 2901, 3005]",[257]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 1248, 2901, 3005, 257]",[204]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 1248, 2901, 3005, 257, 204]",[1445]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 789, 354, 940]",[1463]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 789, 354, 940, 1463]",[137]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 789, 354, 940, 1463, 137]",[2396]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 789, 354, 940, 1463, 137, 2396]",[2726]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 789, 354, 940, 1463, 137, 2396, 2726]",[2675]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 1196, 718]",[3012]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 1196, 718, 3012]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 1196, 718, 3012, 193]",[416]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 1196, 718, 3012, 193, 416]",[1501]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 1196, 718, 3012, 193, 416, 1501]",[198]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 1720, 193]",[2474]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 1720, 193, 2474]",[432]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 1720, 193, 2474, 432]",[527]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 1720, 193, 2474, 432, 527]",[1151]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 1720, 193, 2474, 432, 527, 1151]",[217]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282]",[377]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282, 377]",[1445]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282, 377, 1445]",[1687]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 399]",[1495]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 399, 1495]",[808]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 399, 1495, 808]",[1942]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 399, 1495, 808, 1942]",[944]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 399, 1495, 808, 1942, 944]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 399, 1495, 808, 1942, 944, 193]",[416]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 399, 1495, 808, 1942, 944, 193, 416]",[1623]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808]",[1934]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808, 1934]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808, 1934, 177]",[1272]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808, 1934, 177, 1272]",[198]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291]",[2231]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 2231]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 2231, 177]",[709]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 2231, 177, 709]",[675]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 2231, 177, 709, 675]",[3005]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 2231, 177, 709, 675, 3005]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 2231, 177, 709, 675, 3005, 399]",[2859]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2823, 2901, 3005]",[257]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2823, 2901, 3005, 257]",[937]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2823, 2901, 3005, 257, 937]",[2582]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282]",[1383]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282, 1383]",[1005]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282, 1383, 1005]",[1863]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005]",[1463]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 1463]",[137]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 1463, 137]",[545]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 1463, 137, 545]",[527]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 1463, 137, 545, 527]",[2736]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 1463, 137, 545, 527, 2736]",[1984]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 833, 399, 2859, 193, 1602, 825, 628, 808, 1867]",[2508]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870]",[2901]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901]",[3005]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005]",[61]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005, 61]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005, 61, 825]",[1238]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005, 61, 825, 1238]",[315]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005, 61, 825, 1238, 315]",[1392]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282]",[527]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282, 527]",[2101]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282, 527, 2101]",[217]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399]",[2956]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956]",[808]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956, 808]",[1627]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956, 808, 1627]",[1211]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956, 808, 1627, 1211]",[940]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956, 808, 1627, 1211, 940]",[2474]
"[0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956, 808, 1627, 1211, 940, 2474]",[1623]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2823, 2901, 3005, 257]",[2466]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2823, 2901, 3005, 257, 2466]",[1976]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2823, 2901, 3005, 257, 2466, 1976]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2823, 2901, 3005, 257, 2466, 1976, 399]",[2859]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808]",[2368]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808, 2368]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808, 2368, 193]",[926]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808, 2368, 193, 926]",[1791]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808, 2368, 193, 926, 1791]",[1838]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808, 2368, 193, 926, 1791, 1838]",[2540]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282, 527]",[256]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282, 527, 256]",[1332]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 1463, 137, 545, 527]",[221]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 1463, 137, 545, 527, 221]",[2956]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 833, 399, 2859, 193, 1602, 825, 628, 808]",[1676]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 833, 399, 2859, 193, 1602, 825, 628, 808, 1676]",[177]
"[0, 0, 0, 0, 0, 0, 0, 754, 2495, 833, 399, 2859, 193, 1602, 825, 628, 808, 1676, 177]",[2480]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005]",[257]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005, 257]",[1396]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005, 257, 1396]",[1445]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005, 257, 1396, 1445]",[1976]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005, 257, 1396, 1445, 1976]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005, 257, 1396, 1445, 1976, 399]",[26]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282]",[2531]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282, 2531]",[1863]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956, 808]",[747]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956, 808, 747]",[1915]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956, 808, 747, 1915]",[940]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956, 808, 747, 1915, 940]",[2474]
"[0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956, 808, 747, 1915, 940, 2474]",[743]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2823, 2901, 3005, 257]",[2050]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2823, 2901, 3005, 257, 2050]",[437]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2823, 2901, 3005, 257, 2050, 437]",[1976]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2823, 2901, 3005, 257, 2050, 437, 1976]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2823, 2901, 3005, 257, 2050, 437, 1976, 399]",[2859]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808, 2582, 177]",[937]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808, 2582, 177, 937]",[198]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282, 527]",[2600]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282, 527, 2600]",[217]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 1463, 137, 545, 527]",[1878]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 1463, 137, 545, 527, 1878]",[858]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 1463, 137, 545, 527, 1878, 858]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 1463, 137, 545, 527, 1878, 858, 177]",[2635]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 833, 399, 2859, 193, 1602, 825, 628, 808, 1867]",[1742]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005, 257]",[274]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005, 257, 274]",[1984]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005, 257, 274, 1984]",[1976]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005, 257, 274, 1984, 1976]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005, 257, 274, 1984, 1976, 399]",[26]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282]",[2577]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282, 2577]",[229]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282, 2577, 229]",[1863]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956, 808]",[925]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956, 808, 925]",[2297]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956, 808, 925, 2297]",[940]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956, 808, 925, 2297, 940]",[2474]
"[0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956, 808, 925, 2297, 940, 2474]",[1623]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2823, 2901, 3005, 257]",[1037]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2823, 2901, 3005, 257, 1037]",[1396]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808]",[106]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808, 106]",[2067]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808, 106, 2067]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808, 106, 2067, 177]",[2808]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808, 106, 2067, 177, 2808]",[1976]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808, 106, 2067, 177, 2808, 1976]",[399]
"[0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808, 106, 2067, 177, 2808, 1976, 399]",[2859]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282]",[1493]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282, 1493]",[74]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282, 1493, 74]",[217]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 1463, 137, 545, 527]",[595]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 757, 3005, 1463, 137, 545, 527, 595]",[1984]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 833, 399, 2859, 193, 1602, 825, 628, 808]",[1799]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 833, 399, 2859, 193, 1602, 825, 628, 808, 1799]",[177]
"[0, 0, 0, 0, 0, 0, 0, 754, 2495, 833, 399, 2859, 193, 1602, 825, 628, 808, 1799, 177]",[2912]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005, 257]",[2844]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005, 257, 2844]",[1445]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005, 257, 2844, 1445]",[1976]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005, 257, 2844, 1445, 1976]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2870, 2901, 3005, 257, 2844, 1445, 1976, 399]",[26]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282]",[283]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282, 283]",[1164]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282, 283, 1164]",[1687]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956, 808]",[2563]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956, 808, 2563]",[214]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956, 808, 2563, 214]",[940]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956, 808, 2563, 214, 940]",[2474]
"[0, 0, 0, 0, 0, 0, 0, 754, 2495, 514, 483, 291, 399, 2956, 808, 2563, 214, 940, 2474]",[743]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2823, 2901, 3005, 257]",[1383]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2823, 2901, 3005, 257, 1383]",[2898]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2823, 2901, 3005, 257, 1383, 2898]",[1976]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2823, 2901, 3005, 257, 1383, 2898, 1976]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2823, 2901, 3005, 257, 1383, 2898, 1976, 399]",[26]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808]",[1867]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808, 1867]",[2297]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808, 1867, 2297]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808, 1867, 2297, 177]",[2736]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 2951, 825, 628, 808, 1867, 2297, 177, 2736]",[1984]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282]",[2231]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282, 2231]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282, 2231, 177]",[709]
"[0, 0, 0, 0, 0, 0, 0, 754, 2495, 939, 193, 399, 1984, 808, 825, 1282, 2231, 177, 709]",[1863]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754]",[3023]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023]",[1248]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 1248]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 1248, 825]",[986]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 1248, 825, 986]",[1642]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 1248, 825, 986, 1642]",[569]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 1248, 825, 986, 1642, 569]",[3005]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 1248, 825, 986, 1642, 569, 3005]",[2474]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 1248, 825, 986, 1642, 569, 3005, 2474]",[1877]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 1248, 825, 986, 1642, 569, 3005, 2474, 1877]",[2707]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023]",[1526]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 1526]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 1526, 825]",[675]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 1526, 825, 675]",[108]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 1526, 825, 675, 108]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 1526, 825, 675, 108, 193]",[2185]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 1526, 825, 675, 108, 193, 2185]",[2859]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 1526, 825, 675, 108, 193, 2185, 2859]",[2764]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023]",[2651]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 2651]",[1172]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 2651, 1172]",[2486]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 2651, 1172, 2486]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 2651, 1172, 2486, 193]",[1116]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 2651, 1172, 2486, 193, 1116]",[2596]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 2651, 1172, 2486, 193, 1116, 2596]",[50]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023]",[2951]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 2951]",[2582]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 2951, 2582]",[1833]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 2951, 2582, 1833]",[1513]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 3023, 2951, 2582, 1833, 1513]",[1362]
